definition_kind,definition_id,definition_name,prerequisite_status,effect_coverage,automation_level,needs_review,source_id,source_page
feature,skirmisher,Skirmisher,full,manual,manual_text,False,got,61
feature,weapon-finesse,Weapon Finesse,partial,manual,hybrid,False,got,61
feature,magnetize,Magnetize,partial,partial,hybrid,False,got,69
feature,spark-master,Spark Master,full,manual,manual_text,False,got,69
feature,storm-wizard,Storm Wizard,full,manual,manual_text,False,got,69
feature,champion-of-steel,Champion of Steel,full,manual,manual_text,False,got,91
feature,master-of-arms,Master of Arms,full,manual,manual_text,False,got,91
feature,reactive-armour,Reactive Armour,partial,partial,hybrid,False,got,91
feature,steel-wind,Steel Wind,full,partial,hybrid,False,got,91
feature,steelheart,Steelheart,full,manual,manual_text,False,got,91
feature,unlimited-steel-works,Unlimited Steel Works,full,partial,hybrid,False,got,91
feature,shards-of-stone,Shards of Stone,partial,partial,hybrid,False,got,89
feature,stone-stance,Stone Stance,manual,manual,manual_text,False,got,89
feature,stone-warrior,Stone Warrior,full,full,machine_ready,False,got,89
feature,how-to-shoot-web,How To Shoot Web,manual,partial,hybrid,False,got,63
feature,pheromone-markers,Pheromone Markers,full,partial,hybrid,False,got,63
feature,swarmlord,Swarmlord,full,partial,hybrid,False,got,63
feature,one-with-the-winds,One With the Winds,partial,manual,hybrid,False,got,75
feature,raging-winds,Raging Winds,full,manual,manual_text,False,got,75
feature,wind-runner,Wind Runner,full,partial,hybrid,False,got,75
feature,backpacker,Backpacker,full,partial,hybrid,False,may2015,3
feature,call-to-adventure,Call to Adventure,none,manual,hybrid,False,may2015,3
feature,equipment-savant,Equipment Savant,full,manual,manual_text,False,may2015,3
feature,handyman,Handyman,none,manual,manual_text,False,may2015,3
feature,heros-journey,Hero's Journey,full,manual,manual_text,False,may2015,3
feature,item-mastery,Item Mastery,full,full,machine_ready,False,may2015,3
feature,movement-mastery,Movement Mastery,none,partial,hybrid,False,may2015,3
feature,wear-it-better,Wear it Better,full,manual,manual_text,False,may2015,4
feature,capsule-science,Capsule Science,full,manual,manual_text,False,may2015,5
feature,enhanced-capsules,Enhanced Capsules,full,partial,hybrid,False,may2015,5
feature,i-meant-to-do-that,I Meant to Do That,full,partial,hybrid,False,may2015,5
feature,improvised-gadgets,Improvised Gadgets,full,partial,hybrid,False,may2015,5
feature,bookworm,Bookworm,manual,manual,manual_text,False,may2015,7
feature,breadth-of-knowledge,Breadth of Knowledge,full,partial,hybrid,False,may2015,7
feature,echoes-of-the-future,Echoes of the Future,partial,manual,hybrid,False,may2015,7
feature,well-read,Well Read,full,manual,manual_text,False,may2015,7
feature,engineer,Engineer,full,manual,manual_text,False,porygon,80
feature,experimental-ai,Experimental AI,partial,manual,hybrid,False,porygon,80
feature,firmware-update,Firmware Update,full,manual,manual_text,False,porygon,80
feature,futuretech,Futuretech,full,manual,manual_text,False,porygon,80
feature,kitbash-king,Kitbash King,manual,manual,manual_text,False,porygon,80
feature,overclock,Overclock,partial,manual,hybrid,False,porygon,80
feature,robofighter,Robofighter,partial,manual,hybrid,False,porygon,80
feature,robotics-101,Robotics 101,full,manual,manual_text,False,porygon,80
feature,code-injection,Code Injection,none,partial,hybrid,False,porygon,86
feature,corrupt-reality,Corrupt Reality,full,manual,manual_text,False,porygon,86
feature,glitch-bender,Glitch Bender,full,full,machine_ready,False,porygon,86
feature,glitch-burst,Glitch Burst,full,manual,manual_text,False,porygon,86
feature,glitch-shuffle,Glitch Shuffle,full,full,machine_ready,False,porygon,86
feature,i-am-error,I Am Error,full,manual,manual_text,False,porygon,86
feature,null-error,Null Error,full,full,machine_ready,False,porygon,86
feature,advanced-cases,Advanced Cases,full,manual,manual_text,False,porygon,82
feature,basic-cases,Basic Cases,full,manual,manual_text,False,porygon,82
feature,case-specialist,Case Specialist,partial,manual,hybrid,False,porygon,82
feature,fusion-cases,Fusion Cases,partial,manual,hybrid,False,porygon,82
feature,jailbreaker,Jailbreaker,full,manual,manual_text,False,porygon,82
feature,poke-ball-mods,Poké Ball Mods,full,manual,manual_text,False,porygon,82
feature,trick-cases,Trick Cases,full,manual,manual_text,False,porygon,82
feature,digital-avatar,Digital Avatar,manual,manual,manual_text,False,porygon,77
feature,dream-architect,Dream Architect,partial,manual,hybrid,False,porygon,76
feature,emergency-repairs,Emergency Repairs,full,manual,manual_text,False,porygon,76
feature,glitched-existence,Glitched Existence,manual,manual,manual_text,False,porygon,76
feature,gravity-training,Gravity Training,full,manual,manual_text,True,porygon,77
feature,pokebot-training,Pokébot Training,full,manual,manual_text,False,porygon,76
feature,psychic-navigator,Psychic Navigator,full,full,machine_ready,True,porygon,76
feature,quick-case,Quick Case,full,manual,manual_text,False,porygon,76
feature,shock-resistance,Shock Resistance,full,manual,manual_text,False,porygon,76
feature,trainer-edges,Trainer Edges,partial,manual,hybrid,False,porygon,76
feature,type-sync,Type Sync,partial,manual,hybrid,False,porygon,77
feature,vehicle-training,Vehicle Training,manual,manual,manual_text,False,porygon,77
feature,body-augments,Body Augments,full,manual,manual_text,False,porygon,84
feature,datajack,Datajack,full,manual,manual_text,False,porygon,84
feature,dermal-augments,Dermal Augments,full,manual,manual_text,False,porygon,84
feature,efficient-installation,Efficient Installation,full,manual,manual_text,False,porygon,84
feature,emergency-reactivation,Emergency Reactivation,full,manual,manual_text,False,porygon,84
feature,experimental-designs,Experimental Designs,full,manual,hybrid,False,porygon,84
feature,eye-augments,Eye Augments,full,manual,manual_text,False,porygon,84
feature,limb-augments,Limb Augments,full,manual,manual_text,False,porygon,84
feature,upgrader,Upgrader,partial,manual,hybrid,False,porygon,84
feature,bring-it-on,Bring It On!,partial,manual,hybrid,False,sep2015,3
feature,cheerleader,Cheerleader,full,manual,manual_text,False,sep2015,3
feature,cheers,Cheers,manual,manual,manual_text,False,sep2015,3
feature,go-fight-win,"Go, Fight, Win!",partial,manual,hybrid,False,sep2015,3
feature,inspirational-support,Inspirational Support,partial,manual,hybrid,False,sep2015,3
feature,keep-fighting,Keep Fighting!,full,manual,manual_text,False,sep2015,3
feature,moment-of-action,Moment of Action,manual,manual,manual_text,False,sep2015,3
feature,affliction-techniques,Affliction Techniques,full,manual,manual_text,False,sep2015,7
feature,field-clinic,Field Clinic,full,manual,manual_text,False,sep2015,7
feature,front-line-healer,Front Line Healer,full,partial,hybrid,False,sep2015,6
feature,gotta-catch-em-all,Gotta Catch ‘Em All,manual,manual,manual_text,False,sep2015,8
feature,im-a-doctor,I'm a Doctor,full,manual,manual_text,False,sep2015,6
feature,incandescence,Incandescence,partial,manual,hybrid,False,sep2015,9
feature,medic,Medic,full,manual,manual_text,False,sep2015,6
feature,medical-techniques,Medical Techniques,full,manual,manual_text,False,sep2015,6
feature,mixed-power,Mixed Power,partial,full,hybrid,False,sep2015,9
feature,nurse,Nurse,full,manual,manual_text,False,sep2015,7
feature,proper-care,Proper Care,partial,manual,hybrid,False,sep2015,6
feature,stay-with-us,Stay With Us!,full,manual,manual_text,False,sep2015,6
ability,abominable,Abominable,none,partial,hybrid,False,feb2016,3
ability,absorb-force,Absorb Force,none,manual,manual_text,False,edit,56
ability,accelerate,Accelerate,none,manual,manual_text,False,sumo,6
ability,adaptability,Adaptability,none,manual,manual_text,False,feb2016,3
ability,aerilate,Aerilate,none,manual,manual_text,False,core,311
ability,aftermath,Aftermath,none,manual,manual_text,False,feb2016,3
ability,air-lock,Air Lock,none,manual,manual_text,False,core,311
ability,ambush,Ambush,none,manual,hybrid,False,feb2016,3
ability,analytic,Analytic,none,manual,manual_text,False,core,311
ability,anchored,Anchored,none,manual,manual_text,False,sumo,1
ability,anger-point,Anger Point,none,manual,hybrid,False,core,311
ability,anticipation,Anticipation,none,manual,manual_text,False,core,311
ability,aqua-boost,Aqua Boost,none,manual,manual_text,False,core,311
ability,aqua-bullet,Aqua Bullet,none,manual,manual_text,False,feb2016,12
ability,arena-trap,Arena Trap,none,partial,hybrid,False,feb2016,3
ability,aroma-veil,Aroma Veil,none,partial,hybrid,False,feb2016,3
ability,aura-break,Aura Break,none,manual,manual_text,False,feb2016,3
ability,aura-storm,Aura Storm,none,full,machine_ready,False,feb2016,3
ability,bad-dreams,Bad Dreams,none,manual,manual_text,False,feb2016,3
ability,ball-fetch,Ball Fetch,none,manual,manual_text,False,new,1
ability,battery,Battery,none,manual,manual_text,False,sumo,1
ability,battle-armor,Battle Armor,none,manual,manual_text,False,core,312
ability,beam-cannon,Beam Cannon,none,manual,manual_text,False,core,312
ability,beast-boost,Beast Boost,none,manual,manual_text,False,sumo,1
ability,beautiful,Beautiful,none,manual,manual_text,False,feb2016,3
ability,berry-storage,Berry Storage,none,manual,manual_text,False,core,312
ability,berserk,Berserk,none,manual,manual_text,False,sumo,1
ability,big-pecks,Big Pecks,none,manual,manual_text,False,core,312
ability,big-swallow,Big Swallow,none,manual,manual_text,False,core,312
ability,blaze,Blaze,none,manual,manual_text,False,core,312
ability,blessed-touch,Blessed Touch,none,manual,manual_text,False,core,312
ability,blow-away,Blow Away,none,manual,manual_text,False,feb2016,3
ability,blur,Blur,none,manual,manual_text,False,core,312
ability,bodyguard,Bodyguard,none,manual,manual_text,False,feb2016,3
ability,bone-lord,Bone Lord,none,manual,manual_text,False,feb2016,3
ability,bone-wielder,Bone Wielder,none,manual,manual_text,False,feb2016,4
ability,brimstone,Brimstone,none,manual,hybrid,False,feb2016,4
ability,bulletproof,Bulletproof,none,manual,manual_text,False,core,313
ability,bully,Bully,none,manual,manual_text,False,core,313
ability,cave-crasher,Cave Crasher,none,manual,manual_text,False,core,313
ability,celebrate,Celebrate,none,manual,manual_text,False,feb2016,4
ability,chemical-romance,Chemical Romance,none,manual,hybrid,False,sumo,2
ability,cherry-power,Cherry Power,none,full,machine_ready,False,core,313
ability,chlorophyll,Chlorophyll,none,manual,manual_text,False,feb2016,4
ability,clay-cannons,Clay Cannons,none,manual,manual_text,False,feb2016,4
ability,clear-body,Clear Body,none,manual,manual_text,False,core,313
ability,cloud-nine,Cloud Nine,none,manual,manual_text,False,core,313
ability,cluster-mind,Cluster Mind,none,manual,manual_text,False,core,313
ability,color-change,Color Change,none,manual,manual_text,False,core,313
ability,color-theory,Color Theory,none,manual,manual_text,False,core,313
ability,comatose,Comatose,none,manual,manual_text,False,sumo,2
ability,combo-striker,Combo Striker,none,manual,manual_text,False,feb2016,12
ability,competitive,Competitive,none,manual,hybrid,False,core,314
ability,compound-eyes,Compound Eyes,none,manual,manual_text,False,core,314
ability,confidence,Confidence,none,manual,manual_text,False,core,314
ability,conqueror,Conqueror,none,manual,manual_text,False,core,314
ability,contrary,Contrary,none,manual,manual_text,False,core,314
ability,copy-master,Copy Master,none,manual,manual_text,False,core,314
ability,corrosion,Corrosion,none,manual,manual_text,False,sumo,2
ability,corrosive-toxins,Corrosive Toxins,none,manual,manual_text,False,core,314
ability,cotton-down,Cotton Down,none,manual,manual_text,False,new,1
ability,courage,Courage,none,manual,manual_text,False,core,314
ability,covert,Covert,none,manual,manual_text,False,core,314
ability,cruelty,Cruelty,none,manual,manual_text,False,core,314
ability,crush-trap,Crush Trap,none,partial,hybrid,True,edit,
ability,cursed-body,Cursed Body,none,manual,manual_text,False,core,314
ability,cute-charm,Cute Charm,none,full,machine_ready,False,core,314
ability,cute-tears,Cute Tears,none,manual,manual_text,False,core,314
ability,damp,Damp,none,manual,manual_text,False,feb2016,4
ability,dancer,Dancer,none,manual,manual_text,False,sumo,2
ability,danger-syrup,Danger Syrup,none,manual,hybrid,False,feb2016,4
ability,dark-art,Dark Art,none,manual,manual_text,False,core,315
ability,dark-aura,Dark Aura,none,manual,manual_text,False,core,315
ability,dauntless-shield,Dauntless Shield,none,full,machine_ready,False,new,1
ability,daze,Daze,none,manual,manual_text,False,core,315
ability,dazzling,Dazzling,none,manual,manual_text,False,sumo,2
ability,deadly-poison,Deadly Poison,none,full,machine_ready,False,core,315
ability,decoy,Decoy,none,manual,manual_text,False,core,315
ability,deep-sleep,Deep Sleep,none,manual,manual_text,False,core,315
ability,defeatist,Defeatist,none,manual,manual_text,False,feb2016,4
ability,defiant,Defiant,none,manual,hybrid,False,core,315
ability,defy-death,Defy Death,none,manual,manual_text,False,feb2016,4
ability,delayed-reaction,Delayed Reaction,none,manual,manual_text,False,core,315
ability,delivery-bird,Delivery Bird,none,manual,manual_text,False,core,315
ability,desert-weather,Desert Weather,none,manual,manual_text,False,feb2016,4
ability,designer,Designer,none,manual,manual_text,False,feb2016,12
ability,diamond-defense,Diamond Defense,none,manual,manual_text,False,core,315
ability,dig-away,Dig Away,none,manual,manual_text,False,core,316
ability,dire-spore,Dire Spore,none,manual,manual_text,False,core,316
ability,discipline,Discipline,none,manual,hybrid,False,core,316
ability,disguise,Disguise,none,manual,manual_text,False,sumo,2
ability,dodge,Dodge,none,manual,manual_text,False,core,316
ability,download,Download,none,manual,manual_text,False,feb2016,4
ability,dream-smoke,Dream Smoke,none,manual,manual_text,False,feb2016,12
ability,dreamspinner,Dreamspinner,none,manual,manual_text,False,feb2016,4
ability,drizzle,Drizzle,none,manual,manual_text,False,feb2016,4
ability,drought,Drought,none,manual,manual_text,False,feb2016,4
ability,drown-out,Drown Out,none,manual,manual_text,False,feb2016,4
ability,dry-skin,Dry Skin,none,manual,manual_text,False,core,316
ability,dust-cloud,Dust Cloud,none,manual,manual_text,False,feb2016,4
ability,early-bird,Early Bird,none,manual,manual_text,False,feb2016,4
ability,effect-spore,Effect Spore,none,partial,hybrid,False,core,316
ability,eggscellence,Eggscellence,none,manual,manual_text,False,feb2016,12
ability,electric-surge,Electric Surge,none,manual,manual_text,False,sumo,2
ability,electrodash,Electrodash,none,manual,manual_text,False,feb2016,5
ability,emergency-exit,Emergency Exit,none,manual,manual_text,False,sumo,2
ability,empower,Empower,none,manual,manual_text,False,feb2016,12
ability,enduring-rage,Enduring Rage,none,manual,manual_text,False,core,316
ability,enfeebling-lips,Enfeebling Lips,none,manual,manual_text,False,core,316
ability,exploit,Exploit,none,manual,manual_text,False,core,317
ability,fabulous-trim,Fabulous Trim,none,manual,manual_text,False,core,317
ability,fade-away,Fade Away,none,manual,manual_text,False,core,317
ability,fairy-aura,Fairy Aura,none,manual,manual_text,False,core,317
ability,fashion-designer,Fashion Designer,none,manual,manual_text,False,core,317
ability,fiery-crash,Fiery Crash,none,manual,manual_text,False,core,317
