id,display_name,national_dex_number,display_dex_id,variant_index,variant_of,variant_kind,variant_label,generation,enabled,enabled_for_character_creation,mechanical_completeness,types,base_stats,height,weight,gender_ratio,egg_groups,habitats,source_id,source_page,needs_review,reference_validation
bronzor,Bronzor,,,,,,,,True,True,complete,"[""Steel"",""Psychic""]","{""hp"":6,""attack"":2,""defense"":9,""special_attack"":2,""special_defense"":9,""speed"":2}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""133.4 lbs / 60.5kg (4)"",""kg"":60.5,""weight_class"":4}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""Mineral""]","[""Cave"",""Forest"",""Mountain""]",gen8,619,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":1}"
browt,Browt,,,,,,,10,False,False,external_stub,"[""Grass""]",{},"{""raw"":""0.3m"",""meters"":0.3}","{""raw"":""3.5kg"",""kg"":3.5}","{""raw"":""""}",[],[],pokemon_winds_waves,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
bruxish,Bruxish,,,,,,,,True,True,complete,"[""Water"",""Psychic""]","{""hp"":7,""attack"":11,""defense"":7,""special_attack"":7,""special_defense"":7,""speed"":9}","{""raw"":""2' 11\"" / 0.9m (Small)"",""meters"":0.9,""size_class"":""Small""}","{""raw"":""41.9 lbs / 19kg (2)"",""kg"":19.0,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 2""]","[""Ocean""]",gen8,769,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
budew,Budew,,,,,,,,True,True,complete,"[""Grass"",""Poison""]","{""hp"":4,""attack"":3,""defense"":4,""special_attack"":5,""special_defense"":7,""speed"":6}","{""raw"":""0' 8\"" / 0.2m (Small)"",""meters"":0.2,""size_class"":""Small""}","{""raw"":""2.6 lbs / 1.2kg (1)"",""kg"":1.2,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Fairy"",""Plant""]","[""Forest"",""Grassland"",""Rainforest""]",gen8,185,False,"{""unresolved_abilities"":0,""unresolved_move_references"":6,""unresolved_capabilities"":0}"
buizel,Buizel,,,,,,,,True,True,complete,"[""Water""]","{""hp"":6,""attack"":7,""defense"":4,""special_attack"":6,""special_defense"":3,""speed"":9}","{""raw"":""2' 4\"" / 0.7m (Small)"",""meters"":0.7,""size_class"":""Small""}","{""raw"":""65 lbs / 29.5kg (3)"",""kg"":29.5,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 1"",""Field""]","[""Freshwater"",""Grassland""]",gen8,665,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
bulbasaur,Bulbasaur,,,,,,,,True,True,complete,"[""Grass"",""Poison""]","{""hp"":5,""attack"":5,""defense"":5,""special_attack"":7,""special_defense"":7,""speed"":5}","{""raw"":""2' 4\"" / 0.7m (Small)"",""meters"":0.7,""size_class"":""Small""}","{""raw"":""15.2 lbs / 6.9kg (1)"",""kg"":6.9,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Monster"",""Plant""]","[""Forest"",""Grassland"",""Rainforest""]",gen8,16,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
buneary,Buneary,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":6,""attack"":7,""defense"":4,""special_attack"":4,""special_defense"":6,""speed"":9}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""12.1 lbs / 5.5kg (1)"",""kg"":5.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field"",""Humanshape""]","[""Forest"",""Grassland"",""Urban""]",gen8,543,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
bunnelby,Bunnelby,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":4,""attack"":4,""defense"":4,""special_attack"":3,""special_defense"":4,""speed"":6}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""11 lbs / 5kg (1)"",""kg"":5.0,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Forest"",""Grassland"",""Mountain""]",gen8,555,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
burmy,Burmy,,,,,,,,True,True,complete,"[""Bug""]","{""hp"":4,""attack"":3,""defense"":5,""special_attack"":3,""special_defense"":5,""speed"":4}","{""raw"":""0' 8\"" / 0.2m (Small)"",""meters"":0.2,""size_class"":""Small""}","{""raw"":""7.5 lbs / 3.4kg (1)"",""kg"":3.4,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Desert"",""Forest"",""Rainforest"",""Urban""]",gen8,323,False,"{""unresolved_abilities"":0,""unresolved_move_references"":2,""unresolved_capabilities"":0}"
butterfree,Butterfree,,,,,,,,True,True,complete,"[""Bug"",""Flying""]","{""hp"":6,""attack"":5,""defense"":5,""special_attack"":9,""special_defense"":8,""speed"":7}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""70.5 lbs / 32kg (3)"",""kg"":32.0,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Forest""]",gen8,90,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
buzzwole,Buzzwole,,,,,,,,True,True,complete,"[""Bug"",""Fighting""]","{""hp"":11,""attack"":14,""defense"":14,""special_attack"":5,""special_defense"":5,""speed"":8}","{""raw"":""7' 10\"" / 2.4m (Large)"",""meters"":2.4,""size_class"":""Large""}","{""raw"":""735.5 lbs / 333.6kg (6)"",""kg"":333.6,""weight_class"":6}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Ultra Space""]",gen8,948,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
cacnea,Cacnea,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":5,""attack"":9,""defense"":4,""special_attack"":9,""special_defense"":4,""speed"":4}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""113.1 lbs / 51.3kg (4)"",""kg"":51.3,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant"",""Humanshape""]","[""Desert""]",gen8,452,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
cacturne,Cacturne,,,,,,,,True,True,complete,"[""Grass"",""Dark""]","{""hp"":7,""attack"":12,""defense"":6,""special_attack"":12,""special_defense"":6,""speed"":6}","{""raw"":""4' 3\"" / 1.3m (Medium)"",""meters"":1.3,""size_class"":""Medium""}","{""raw"":""170.6 lbs / 77.4kg (4)"",""kg"":77.4,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant"",""Humanshape""]","[""Desert""]",gen8,453,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
camerupt,Camerupt,,,,,,,,True,True,complete,"[""Fire"",""Ground""]","{""hp"":7,""attack"":10,""defense"":7,""special_attack"":11,""special_defense"":8,""speed"":4}","{""raw"":""6' 3\"" / 1.9m (Large)"",""meters"":1.9,""size_class"":""Large""}","{""raw"":""485 lbs / 220kg (6)"",""kg"":220.0,""weight_class"":6}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Desert"",""Mountain""]",gen8,415,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
carbink,Carbink,,,,,,,,True,True,complete,"[""Rock"",""Fairy""]","{""hp"":5,""attack"":5,""defense"":15,""special_attack"":5,""special_defense"":15,""speed"":5}","{""raw"":""1' 0\"" / 0.3m (Small)"",""meters"":0.3,""size_class"":""Small""}","{""raw"":""12.6 lbs / 5.7kg (1)"",""kg"":5.7,""weight_class"":1}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""Fairy"",""Mineral""]","[""Cave""]",gen8,751,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
carkol,Carkol,,,,,,,,True,True,complete,"[""Rock"",""Fire""]","{""hp"":8,""attack"":6,""defense"":9,""special_attack"":6,""special_defense"":7,""speed"":5}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""172 lbs / 78kg (4)"",""kg"":78.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Mineral""]","[""Cave""]",gen8,275,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
carnivine,Carnivine,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":7,""attack"":10,""defense"":7,""special_attack"":9,""special_defense"":7,""speed"":5}","{""raw"":""4' 7\"" / 1.4m (Medium)"",""meters"":1.4,""size_class"":""Medium""}","{""raw"":""59.5 lbs / 27kg (3)"",""kg"":27.0,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant""]","[""Marsh"",""Rainforest""]",gen8,718,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
carracosta,Carracosta,,,,,,,,True,True,complete,"[""Rock"",""Water""]","{""hp"":7,""attack"":11,""defense"":13,""special_attack"":8,""special_defense"":7,""speed"":3}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""180.8 lbs / 82kg (4)"",""kg"":82.0,""weight_class"":4}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Water 1"",""Water 3""]","[""Ocean""]",gen8,826,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
carvanha,Carvanha,,,,,,,,True,True,complete,"[""Water"",""Dark""]","{""hp"":5,""attack"":9,""defense"":2,""special_attack"":7,""special_defense"":2,""speed"":7}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""45.9 lbs / 20.8kg (2)"",""kg"":20.8,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 2""]","[""Freshwater"",""Ocean""]",gen8,652,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
cascoon,Cascoon,,,,,,,,True,True,complete,"[""Bug""]","{""hp"":5,""attack"":4,""defense"":6,""special_attack"":3,""special_defense"":3,""speed"":2}","{""raw"":""2' 4\"" / 0.7m (Small)"",""meters"":0.7,""size_class"":""Small""}","{""raw"":""25.4 lbs / 11.5kg (1)"",""kg"":11.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Forest"",""Rainforest""]",gen8,97,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":0}"
castform,Castform,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":7,""attack"":7,""defense"":7,""special_attack"":7,""special_defense"":7,""speed"":7}","{""raw"":""1' 0\"" / 0.3m (Small)"",""meters"":0.3,""size_class"":""Small""}","{""raw"":""1.8 lbs / 0.8kg (1)"",""kg"":0.8,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Fairy"",""Indeterminate""]","[""Forest"",""Urban""]",gen8,735,False,"{""unresolved_abilities"":2,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
caterpie,Caterpie,,,,,,,,True,True,complete,"[""Bug""]","{""hp"":5,""attack"":3,""defense"":4,""special_attack"":2,""special_defense"":2,""speed"":5}","{""raw"":""1' 0\"" / 0.3m (Small)"",""meters"":0.3,""size_class"":""Small""}","{""raw"":""6.4 lbs / 2.9kg (1)"",""kg"":2.9,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Forest""]",gen8,88,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":0}"
celebi,Celebi,,,,,,,,True,True,complete,"[""Psychic"",""Grass""]","{""hp"":10,""attack"":10,""defense"":10,""special_attack"":10,""special_defense"":10,""speed"":10}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""11 lbs / 5kg (1)"",""kg"":5.0,""weight_class"":1}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Forest"",""Rainforest""]",gen8,876,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
celesteela,Celesteela,,,,,,,,True,True,complete,"[""Steel"",""Flying""]","{""hp"":10,""attack"":10,""defense"":10,""special_attack"":11,""special_defense"":10,""speed"":6}","{""raw"":""30' 2\"" / 9.2m (Gigantic)"",""meters"":9.2,""size_class"":""Gigantic""}","{""raw"":""2204.4 lbs / 999.9kg (6)"",""kg"":999.9,""weight_class"":6}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Ultra Space""]",gen8,951,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
centiskorch,Centiskorch,,,,,,,,True,True,complete,"[""Fire"",""Bug""]","{""hp"":10,""attack"":12,""defense"":7,""special_attack"":9,""special_defense"":9,""speed"":7}","{""raw"":""9' 10\"" / 3m (Huge)"",""meters"":3.0,""size_class"":""Huge""}","{""raw"":""264.6 lbs / 120kg (5)"",""kg"":120.0,""weight_class"":5}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Grassland"",""Forest""]",gen8,424,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
chandelure,Chandelure,,,,,,,,True,True,complete,"[""Ghost"",""Fire""]","{""hp"":6,""attack"":6,""defense"":9,""special_attack"":15,""special_defense"":9,""speed"":8}","{""raw"":""3' 3\"" / 1m (Medium)"",""meters"":1.0,""size_class"":""Medium""}","{""raw"":""75.6 lbs / 34.3kg (3)"",""kg"":34.3,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Indeterminate""]","[""Cave"",""Urban""]",gen8,171,False,"{""unresolved_abilities"":0,""unresolved_move_references"":3,""unresolved_capabilities"":0}"
chansey,Chansey,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":25,""attack"":1,""defense"":1,""special_attack"":4,""special_defense"":11,""speed"":5}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""76.3 lbs / 34.6kg (3)"",""kg"":34.6,""weight_class"":3}","{""raw"":""0% M / 100% F"",""male_percent"":0.0,""female_percent"":100.0,""genderless"":false}","[""Fairy""]","[""Grassland"",""Urban""]",gen8,216,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
charizard,Charizard,,,,,,,,True,True,complete,"[""Fire"",""Flying""]","{""hp"":8,""attack"":8,""defense"":8,""special_attack"":11,""special_defense"":9,""speed"":10}","{""raw"":""5' 7\"" / 1.7m (Medium)"",""meters"":1.7,""size_class"":""Medium""}","{""raw"":""199.5 lbs / 90.5kg (4)"",""kg"":90.5,""weight_class"":4}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Monster"",""Dragon""]","[""Cave"",""Mountain""]",gen8,42,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
charjabug,Charjabug,,,,,,,,True,True,complete,"[""Bug"",""Electric""]","{""hp"":6,""attack"":8,""defense"":10,""special_attack"":6,""special_defense"":8,""speed"":4}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""9.7 lbs / 4.4kg (1)"",""kg"":4.4,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Forest"",""Grassland""]",gen8,109,False,"{""unresolved_abilities"":1,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
charmander,Charmander,,,,,,,,True,True,complete,"[""Fire""]","{""hp"":4,""attack"":5,""defense"":4,""special_attack"":6,""special_defense"":5,""speed"":7}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""18.7 lbs / 8.5kg (1)"",""kg"":8.5,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Monster"",""Dragon""]","[""Cave"",""Mountain""]",gen8,40,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
charmeleon,Charmeleon,,,,,,,,True,True,complete,"[""Fire""]","{""hp"":6,""attack"":6,""defense"":6,""special_attack"":8,""special_defense"":7,""speed"":8}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""41.9 lbs / 19kg (2)"",""kg"":19.0,""weight_class"":2}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Monster"",""Dragon""]","[""Cave"",""Mountain""]",gen8,41,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
chatot,Chatot,,,,,,,,True,True,complete,"[""Normal"",""Flying""]","{""hp"":8,""attack"":7,""defense"":5,""special_attack"":9,""special_defense"":4,""speed"":9}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""4.2 lbs / 1.9kg (1)"",""kg"":1.9,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Forest"",""Rainforest""]",gen8,737,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
cherrim,Cherrim,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":7,""attack"":6,""defense"":7,""special_attack"":9,""special_defense"":8,""speed"":9}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""20.5 lbs / 9.3kg (1)"",""kg"":9.3,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Fairy"",""Plant""]","[""Forest"",""Rainforest""]",gen8,455,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
cherubi,Cherubi,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":5,""attack"":4,""defense"":5,""special_attack"":6,""special_defense"":5,""speed"":4}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""7.3 lbs / 3.3kg (1)"",""kg"":3.3,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Fairy"",""Plant""]","[""Forest"",""Rainforest""]",gen8,454,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
chesnaught,Chesnaught,,,,,,,,True,True,complete,"[""Grass"",""Fighting""]","{""hp"":9,""attack"":11,""defense"":12,""special_attack"":7,""special_defense"":8,""speed"":6}","{""raw"":""5' 3\"" / 1.6m (Medium)"",""meters"":1.6,""size_class"":""Medium""}","{""raw"":""198.4 lbs / 90kg (4)"",""kg"":90.0,""weight_class"":4}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Forest"",""Grassland"",""Rainforest""]",gen8,33,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
chespin,Chespin,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":6,""attack"":6,""defense"":7,""special_attack"":5,""special_defense"":5,""speed"":4}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""19.8 lbs / 9kg (1)"",""kg"":9.0,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Forest"",""Grassland"",""Rainforest""]",gen8,31,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
